reefer_mmsi,fishing_mmsi,latitude,longitude,event_start_time,event_end_time,reefer_flag_iso3,fishing_flag_iso3
273425770,273846020,57.95897608792735,154.84242835031603,2016-04-26 08:20:00,2016-04-26 15:00:00,RUS,RUS
273425770,273840910,55.943100784028495,148.54207125481028,2016-02-09 22:20:00,2016-02-10 03:30:00,RUS,RUS
273425770,273893000,65.16495442450183,-176.50663715804242,2016-09-14 16:50:00,2016-09-14 20:00:00,RUS,RUS
273425770,273840020,57.95466035119376,156.19540095077838,2015-04-19 15:40:00,2015-04-19 22:10:00,RUS,RUS
273425770,273846020,52.649630899856426,155.8605098521473,2016-03-11 16:20:00,2016-03-11 22:00:00,RUS,RUS
273425770,273843020,52.623997126516564,155.81744599135274,2016-03-13 06:40:00,2016-03-13 13:30:00,RUS,RUS
273425770,273843020,57.820346003234924,154.82726608175918,2016-04-26 18:20:00,2016-04-27 09:40:00,RUS,RUS
273425770,273895200,58.29278420663705,156.4213116556565,2015-04-20 11:30:00,2015-04-21 10:40:00,RUS,RUS
273425770,273840910,55.93961561752249,148.52706117283185,2016-02-09 11:30:00,2016-02-10 00:30:00,RUS,RUS
273425770,273840910,52.62409511954221,155.81764254103373,2016-03-13 06:30:00,2016-03-13 10:20:00,RUS,RUS
273425770,273846020,57.973770580522775,154.84124337642126,2016-04-25 22:10:00,2016-04-26 23:10:00,RUS,RUS
273425770,273442400,63.4492305002715,179.53302335040496,2016-08-01 04:30:00,2016-08-01 07:40:00,RUS,RUS
273425770,273841020,58.39478223412654,155.33357452670228,2016-04-20 23:10:00,2016-04-21 15:30:00,RUS,RUS
273425770,273846020,52.65024433065901,155.85937519030662,2016-03-10 21:20:00,2016-03-12 08:30:00,RUS,RUS
273425770,273840910,52.624702208839,155.81648815504045,2016-03-13 08:00:00,2016-03-13 13:10:00,RUS,RUS
273425770,273846020,57.96494190233571,154.81555896292983,2016-04-26 19:50:00,2016-04-26 23:10:00,RUS,RUS
273425770,273442400,63.449498714908046,179.53340846744845,2016-07-31 21:20:00,2016-08-01 07:40:00,RUS,RUS
273425770,273448240,62.30498400018256,177.34144856076688,2016-09-22 18:00:00,2016-09-23 05:20:00,RUS,RUS
273425770,273848210,57.98800383391368,156.06180669522277,2015-04-18 21:40:00,2015-04-19 15:20:00,RUS,RUS
273425770,273841020,58.37650695453768,155.30116855005116,2016-04-21 09:10:00,2016-04-21 22:10:00,RUS,RUS
273425770,273448240,62.30257313167117,177.33991554455187,2016-09-22 06:00:00,2016-09-22 13:10:00,RUS,RUS
273425770,273448240,62.30276907311373,177.33987725551188,2016-09-22 06:00:00,2016-09-22 14:40:00,RUS,RUS
273817200,273442420,56.89488443305426,146.13607422660803,2016-12-21 09:20:00,2016-12-21 15:50:00,RUS,RUS
273817200,273442420,56.80800449864222,146.351123004068,2016-12-21 19:10:00,2016-12-22 02:20:00,RUS,RUS
273817200,273436440,61.56234509426313,174.38294144474375,2015-04-08 09:50:00,2015-04-08 13:00:00,RUS,RUS
273817200,273436440,61.56256772638907,174.38356065336504,2015-04-08 09:50:00,2015-04-08 19:20:00,RUS,RUS
273817200,273442420,56.827593452986676,146.25849620998767,2016-12-21 17:10:00,2016-12-21 20:50:00,RUS,RUS
273817200,273442420,56.91314916569748,146.103494149031,2016-12-21 01:40:00,2016-12-21 17:50:00,RUS,RUS
357670000,273529300,23.515953500091918,-16.168881309951672,2013-02-13 09:00:00,2013-02-13 20:10:00,PAN,RUS
357670000,273529300,23.515099085244632,-16.169101601780515,2013-02-13 23:00:00,2013-02-15 08:50:00,PAN,RUS
357670000,273529300,23.515956996423515,-16.169475014519712,2013-02-13 23:00:00,2013-02-14 10:50:00,PAN,RUS
357670000,273529300,23.515672285961912,-16.16900067160414,2013-02-14 19:40:00,2013-02-15 08:50:00,PAN,RUS
273892210,273350120,51.91860656922042,144.91603085210235,2015-05-02 11:30:00,2015-05-02 21:20:00,RUS,RUS
273892210,273893400,48.81812141149709,141.50005066705552,2016-09-16 19:00:00,2016-09-16 22:20:00,RUS,RUS
273892210,273845500,51.91290954629276,144.91199467526408,2015-05-02 13:10:00,2015-05-02 21:20:00,RUS,RUS
273892210,273845500,51.040652287225136,144.23539968180734,2015-04-01 04:50:00,2015-04-01 08:50:00,RUS,RUS
273433460,273388130,55.34257925891106,152.5107478052665,2016-02-18 10:10:00,2016-02-18 21:50:00,RUS,RUS
273433460,273339930,58.04400045600917,148.55438186821686,2016-01-14 11:40:00,2016-01-14 23:00:00,RUS,RUS
273433460,273339930,57.69143063944085,145.70993279620643,2016-01-08 10:00:00,2016-01-08 13:10:00,RUS,RUS
273433460,273339930,54.129889958893536,155.4563992466421,2015-01-18 00:30:00,2015-01-18 03:50:00,RUS,RUS
273433460,273339930,57.67344821604866,145.69818310371664,2016-01-08 10:00:00,2016-01-08 21:10:00,RUS,RUS
273433460,273339930,58.05394374656765,148.58858570730519,2016-01-14 11:40:00,2016-01-14 16:30:00,RUS,RUS
273311860,273524100,59.63887627229783,166.20289357924327,2013-05-26 11:00:00,2013-05-26 14:20:00,RUS,RUS
273311860,273825210,55.2000475897352,151.65140880328414,2016-02-20 14:20:00,2016-02-21 00:00:00,RUS,RUS
273311860,273825210,55.23099795273739,151.5631900785459,2016-02-19 21:50:00,2016-02-21 00:00:00,RUS,RUS
273311860,273429800,56.94077813213623,154.72943658279172,2013-02-12 07:40:00,2013-02-12 10:50:00,RUS,RUS
273436790,273896000,57.23331197896102,142.7307428015532,2016-01-17 13:20:00,2016-01-17 21:20:00,RUS,RUS
273436790,273899000,56.05460220941744,142.76874192327602,2016-01-11 11:40:00,2016-01-12 13:50:00,RUS,RUS
273436790,273890100,55.63911977514813,143.0830176836556,2016-12-26 07:50:00,2016-12-27 11:20:00,RUS,RUS
273436790,273896000,57.13638606753091,142.60533746169236,2016-01-17 13:20:00,2016-01-18 15:30:00,RUS,RUS
273436790,273890100,55.6732177432882,143.01546226202174,2016-12-26 07:50:00,2016-12-26 20:10:00,RUS,RUS
273436790,273899100,57.14200315394716,142.63698787533156,2016-01-17 21:20:00,2016-01-18 00:40:00,RUS,RUS
273436790,273899000,51.68409091935489,155.01951364181645,2016-03-26 11:00:00,2016-03-26 14:40:00,RUS,RUS
273436790,273423800,51.787467863003144,154.9523935031716,2016-03-24 21:10:00,2016-03-25 13:50:00,RUS,RUS
273436790,273899000,51.78903882957158,155.0330891139528,2016-03-25 21:40:00,2016-03-26 11:00:00,RUS,RUS
273449080,273844020,56.98610371477198,147.43601721912378,2016-01-27 20:00:00,2016-01-28 00:20:00,RUS,RUS
273449080,273897710,55.324826541716874,155.16449797201494,2012-03-09 09:50:00,2012-03-10 11:00:00,RUS,RUS
273449080,273897710,56.725930905056885,145.26211273111505,2016-04-13 12:50:00,2016-04-13 23:50:00,RUS,RUS
273449080,273845910,62.34870346595826,178.40297764187488,2016-08-06 16:10:00,2016-08-06 20:00:00,RUS,RUS
273449080,273897710,56.71981225172377,145.26835634734104,2016-04-13 12:50:00,2016-04-13 19:20:00,RUS,RUS
273449080,273846020,58.932897945675435,148.00288142969885,2014-12-27 08:50:00,2014-12-27 14:30:00,RUS,RUS
273449080,273897710,54.65162907322598,150.98397093650306,2016-03-08 12:10:00,2016-03-08 16:10:00,RUS,RUS
273449080,273846020,56.533717252366785,147.5168099643577,2016-01-29 03:30:00,2016-01-30 03:50:00,RUS,RUS
273449080,273842020,54.14416935490622,155.449181426399,2016-03-02 05:20:00,2016-03-02 17:10:00,RUS,RUS
273449080,273841020,55.26822999425869,155.16683052665996,2016-12-28 14:50:00,2016-12-29 00:40:00,RUS,RUS
273449080,273842020,55.94949231950265,148.50414325385978,2016-02-01 17:30:00,2016-02-02 22:30:00,RUS,RUS
273449080,273841020,55.26783515170661,155.16320087580218,2016-12-28 07:40:00,2016-12-28 13:10:00,RUS,RUS
273449080,273339930,58.2775450282572,155.0664484208316,2015-04-10 14:10:00,2015-04-10 22:00:00,RUS,RUS
273449080,273893000,62.27341491242005,177.70617215660525,2013-09-04 23:20:00,2013-09-05 23:00:00,RUS,RUS
273449080,273897710,54.48460319138157,150.9066095738842,2016-03-09 07:50:00,2016-03-10 08:40:00,RUS,RUS
273449080,273841020,57.56779567151737,147.366441228766,2016-01-23 10:10:00,2016-01-23 23:00:00,RUS,RUS
273449080,273897710,54.438377128276954,151.02164039254902,2016-03-10 10:20:00,2016-03-10 20:00:00,RUS,RUS
273449080,273442400,58.62244400131203,142.98806726834505,2016-12-12 08:10:00,2016-12-13 02:20:00,RUS,RUS
273449080,273842020,55.89062354521601,148.64683724750284,2016-02-02 17:20:00,2016-02-03 01:20:00,RUS,RUS
273449080,273442400,58.58485279995788,142.9885236669815,2016-12-12 21:20:00,2016-12-13 00:30:00,RUS,RUS
273449080,273897710,56.649672478507455,145.16456024482903,2016-04-12 14:00:00,2016-04-12 17:40:00,RUS,RUS
273449080,273897710,54.506789585479574,150.87226388864252,2016-03-09 07:50:00,2016-03-09 16:40:00,RUS,RUS
273449080,273440840,58.96613815822906,142.65269608743114,2016-12-11 15:10:00,2016-12-11 21:40:00,RUS,RUS
273449080,273897710,54.597613153829485,150.94358318684834,2016-03-08 22:00:00,2016-03-09 06:00:00,RUS,RUS
273449080,273841020,57.63206692708946,147.61094819251684,2016-01-23 05:20:00,2016-01-23 19:50:00,RUS,RUS
273449080,273897710,54.44666457322651,150.98237969098162,2016-03-09 19:20:00,2016-03-10 15:40:00,RUS,RUS
273449080,273339930,58.28105034471404,155.0765674198577,2015-04-10 17:40:00,2015-04-10 20:50:00,RUS,RUS
273449080,273440840,58.99397276951443,142.6836381823806,2016-12-10 22:20:00,2016-12-11 12:00:00,RUS,RUS
273449080,273821210,50.60531356505719,155.0301042749148,2016-05-14 04:20:00,2016-05-14 19:10:00,RUS,RUS
353019000,273526300,-28.452717160506452,-76.10622419505079,2015-10-02 15:00:00,2015-10-03 12:30:00,PAN,RUS
353019000,273526300,-28.466782570248917,-76.11855254195366,2015-10-03 00:10:00,2015-10-03 12:30:00,PAN,RUS
341307000,273349130,10.802569709021368,-16.61631663074261,2015-05-19 03:40:00,2015-05-19 09:40:00,KNA,RUS
341307000,273349130,10.802341104610168,-16.616786012965896,2015-05-17 20:30:00,2015-05-18 00:20:00,KNA,RUS
341307000,273349130,10.802125129595845,-16.616667456079313,2015-05-19 20:20:00,2015-05-20 02:30:00,KNA,RUS
341307000,273349130,10.802310036407103,-16.616756873033204,2015-05-19 15:40:00,2015-05-20 08:00:00,KNA,RUS
341307000,273349130,10.802593339193205,-16.6160236997094,2015-05-20 03:40:00,2015-05-20 08:00:00,KNA,RUS
341307000,273349130,10.802219962413156,-16.61656417186534,2015-05-17 23:30:00,2015-05-19 04:20:00,KNA,RUS
341307000,273349130,10.802426681383627,-16.616574873514654,2015-05-19 07:20:00,2015-05-19 17:00:00,KNA,RUS
273352570,273830200,54.14702164583791,155.58836590745062,2016-02-04 20:00:00,2016-02-05 00:00:00,RUS,RUS
273352570,273848120,54.109583022145024,155.57543489353097,2016-02-05 20:30:00,2016-02-06 03:20:00,RUS,RUS
273352570,273830200,54.14618119504297,155.5886089963848,2016-02-04 20:00:00,2016-02-05 02:50:00,RUS,RUS
273352570,273848120,52.61707867999473,156.0477516417707,2016-03-23 00:00:00,2016-03-23 06:00:00,RUS,RUS
273352570,273830200,54.111930107404035,155.56586424306585,2016-02-05 22:10:00,2016-02-06 03:00:00,RUS,RUS
273311610,273825210,58.782099237743864,142.83978908973478,2016-12-17 03:20:00,2016-12-17 10:30:00,RUS,RUS
273311610,273825210,58.90256696220176,142.83762352729752,2016-12-18 12:30:00,2016-12-18 15:50:00,RUS,RUS
273311610,273829310,56.89140834999942,146.85215775640398,2016-01-27 20:20:00,2016-01-28 06:20:00,RUS,RUS
273311610,273825210,58.88901240434324,142.7875048366947,2016-12-18 00:30:00,2016-12-18 04:00:00,RUS,RUS
273311610,273825210,58.88266638949457,142.85897249536916,2016-12-16 15:40:00,2016-12-16 19:30:00,RUS,RUS
273311610,273825210,58.860354356926784,142.90126620700332,2016-12-18 14:50:00,2016-12-18 23:50:00,RUS,RUS
273311610,273829110,54.13627811012713,155.43103869042315,2016-03-27 07:20:00,2016-03-27 19:40:00,RUS,RUS
273311610,273825210,58.84924655605549,142.9254934088505,2016-12-18 20:40:00,2016-12-18 23:50:00,RUS,RUS
273311610,273449170,54.12204063976238,155.43799928540264,2016-03-29 20:50:00,2016-03-31 00:40:00,RUS,RUS
273354620,273845700,59.597994306327536,165.23374771653786,2015-12-30 09:50:00,2015-12-31 01:00:00,RUS,RUS
273354620,273845700,59.487726978569135,165.1304714477972,2015-12-30 19:30:00,2015-12-31 01:00:00,RUS,RUS
273827710,273240400,58.92017610393409,144.02312874298488,2016-10-23 20:30:00,2016-10-24 13:00:00,RUS,RUS
273827710,273825610,42.547039895856514,133.48766481052218,2014-09-26 05:50:00,2014-09-26 09:20:00,RUS,RUS
273827710,273815070,42.45034284419138,133.257124230489,2014-05-24 10:30:00,2014-05-24 22:40:00,RUS,RUS
273827710,273435250,59.149039169250685,144.35402366452064,2016-10-22 22:40:00,2016-10-23 02:00:00,RUS,RUS
273827710,273342630,55.61018253280161,146.9506423472692,2015-12-25 12:00:00,2015-12-25 15:10:00,RUS,RUS
273827710,273240400,55.74053718522911,147.96088755610654,2015-01-24 23:40:00,2015-01-25 03:30:00,RUS,RUS
273827710,273240400,42.338932186701996,133.0293098907872,2015-10-05 18:10:00,2015-10-06 07:40:00,RUS,RUS
273827710,273825610,42.55049418828759,133.5015322484634,2014-09-25 22:10:00,2014-09-26 09:20:00,RUS,RUS
273827710,273342630,54.81549150148412,150.30624385841844,2012-03-06 23:50:00,2012-03-07 10:30:00,RUS,RUS
273827710,273822810,55.483555888182565,163.82237055113882,2014-07-02 23:00:00,2014-07-03 02:40:00,RUS,RUS
273827710,273822810,54.03367441864806,162.92809888947926,2013-07-04 21:50:00,2013-07-05 01:00:00,RUS,RUS
273827710,273358010,58.68815420575589,156.04629578374247,2015-03-17 21:40:00,2015-03-18 15:50:00,RUS,RUS
273827710,273350810,51.763746758362494,143.97098274490236,2015-05-08 15:00:00,2015-05-08 19:30:00,RUS,RUS
273827710,273350810,51.76088156706187,143.968156369798,2015-05-08 15:00:00,2015-05-08 22:10:00,RUS,RUS
273827710,273822810,50.686768219223424,156.90412276633907,2015-08-18 14:50:00,2015-08-18 19:10:00,RUS,RUS
273827710,273358010,42.35023056153222,133.2122237219544,2013-10-18 11:30:00,2013-10-19 01:10:00,RUS,RUS
273827710,273240400,54.05568650703368,143.56018331839394,2016-09-29 19:50:00,2016-09-30 01:00:00,RUS,RUS
273827710,273358010,58.68092239785019,156.0372543404826,2015-03-18 10:30:00,2015-03-18 15:50:00,RUS,RUS
273827710,273822810,52.822799637436255,161.91261459098308,2015-07-08 08:50:00,2015-07-08 13:40:00,RUS,RUS
273827710,273240400,53.871213151479445,143.6897160010794,2016-09-30 09:20:00,2016-09-30 14:20:00,RUS,RUS
273827710,273240400,55.744066420499436,147.93456284059033,2015-01-24 21:40:00,2015-01-25 03:30:00,RUS,RUS
273827710,273240400,58.96148990186539,144.08517362111502,2016-10-23 14:00:00,2016-10-24 13:00:00,RUS,RUS
273827710,273240400,42.34738074679218,132.98635983030715,2015-10-05 20:20:00,2015-10-06 11:20:00,RUS,RUS
273827710,273358010,58.72837011671506,156.09450460316145,2015-03-17 21:40:00,2015-03-18 01:10:00,RUS,RUS
273827710,273358010,42.4133320574705,133.10962843794726,2013-10-18 02:40:00,2013-10-18 08:20:00,RUS,RUS
352784000,273350650,10.681970031469266,-16.49893035071604,2016-03-25 16:30:00,2016-03-25 19:50:00,PAN,RUS
352784000,273350650,10.682042231368989,-16.498460546529472,2016-03-25 16:30:00,2016-03-27 12:10:00,PAN,RUS
352784000,273350650,10.681036027995377,-16.49719755091602,2016-03-27 03:20:00,2016-03-27 12:10:00,PAN,RUS
352784000,273350650,10.6826972826009,-16.499485354329046,2016-03-25 23:50:00,2016-03-26 08:20:00,PAN,RUS
273420160,273314740,57.96632430707031,151.17380690657075,2015-07-18 10:50:00,2015-07-18 15:30:00,RUS,RUS
273420160,273370230,57.196268792169285,153.19351204528286,2016-10-02 10:40:00,2016-10-02 15:30:00,RUS,RUS
273420160,273370230,53.14803526369472,152.66243203661537,2016-04-19 22:00:00,2016-04-20 16:30:00,RUS,RUS
273420160,273311650,56.91634412662352,150.47061803666807,2015-04-10 11:00:00,2015-04-10 14:40:00,RUS,RUS
273420160,273336810,57.29310530462422,155.60858344927814,2016-01-27 15:40:00,2016-01-27 20:20:00,RUS,RUS
273420160,273416010,58.42223768845429,152.78177497437935,2015-05-16 17:50:00,2015-05-17 01:10:00,RUS,RUS
273420160,273416010,58.192671797052895,151.73543499658678,2015-06-18 10:20:00,2015-06-18 13:40:00,RUS,RUS
273420160,273370230,57.1413032929263,153.2827476558417,2016-10-02 15:30:00,2016-10-02 23:40:00,RUS,RUS
273420160,273311650,54.03369141726274,155.42073613256687,2016-12-24 16:00:00,2016-12-25 08:10:00,RUS,RUS
273420160,273372520,57.81627053988541,150.81382701414532,2015-06-13 14:40:00,2015-06-13 18:50:00,RUS,RUS
273420160,273370230,53.11014662399833,152.73961932524458,2016-04-20 09:50:00,2016-04-20 16:30:00,RUS,RUS
273420160,273416010,58.44522221883333,152.8612766113703,2015-05-16 12:50:00,2015-05-16 17:50:00,RUS,RUS
273420160,273417010,56.417850309538586,154.34686102820902,2016-10-03 08:00:00,2016-10-03 12:50:00,RUS,RUS
273420160,273311650,55.53963374134759,154.27852396643635,2016-02-29 06:20:00,2016-02-29 16:00:00,RUS,RUS
273420160,273311650,56.91508033604453,150.47120605642752,2015-04-10 11:00:00,2015-04-10 20:30:00,RUS,RUS
273420160,273311650,55.542466903294006,154.2804013156728,2016-02-29 07:50:00,2016-02-29 14:20:00,RUS,RUS
273420160,273336810,58.64930730907567,156.35238454354518,2016-01-15 15:20:00,2016-01-15 21:50:00,RUS,RUS
273420160,273410900,53.46391142438314,153.2200864045364,2015-09-03 11:50:00,2015-09-03 15:40:00,RUS,RUS
273420160,273338570,55.10304395261737,153.46632506456154,2016-07-06 18:10:00,2016-07-06 21:50:00,RUS,RUS
273420160,273311650,54.11580741306831,155.46081468670917,2016-12-26 07:20:00,2016-12-26 12:50:00,RUS,RUS
273420160,273314740,57.76119978900108,150.7145796511462,2015-06-13 10:50:00,2015-06-13 14:00:00,RUS,RUS
273420160,273352640,57.175920243385576,153.26019900668493,2015-07-19 12:30:00,2015-07-19 16:10:00,RUS,RUS
273420160,273336810,57.24820282503339,154.26669543973273,2016-03-03 06:20:00,2016-03-03 09:30:00,RUS,RUS
273420160,273311650,54.04700802562505,155.42290490467178,2016-12-24 16:00:00,2016-12-25 02:50:00,RUS,RUS
273420160,273311650,54.11472276411784,155.46166965884885,2016-12-25 21:20:00,2016-12-26 12:50:00,RUS,RUS
273420160,273416010,58.41734282550659,152.7641877226659,2015-05-16 21:00:00,2015-05-17 01:10:00,RUS,RUS
273420160,273314740,57.096773012713896,149.85570634016034,2016-07-03 10:40:00,2016-07-03 13:50:00,RUS,RUS
273420160,273314740,57.73010022390637,150.66035411549146,2016-06-01 20:20:00,2016-06-01 23:40:00,RUS,RUS
273420160,273416010,58.20139228973824,151.73513524518143,2015-06-18 10:20:00,2015-06-18 15:10:00,RUS,RUS
273420160,273311650,54.11371931816769,155.46230142075441,2016-12-25 21:20:00,2016-12-26 03:30:00,RUS,RUS
273420160,273314740,58.64196752062837,152.37114098562466,2016-12-09 14:10:00,2016-12-09 17:20:00,RUS,RUS
273420160,273370230,57.1390660000828,153.2954060550244,2016-10-02 20:20:00,2016-10-02 23:40:00,RUS,RUS
273420160,273565500,58.536245406237,151.99478422969338,2016-11-12 03:20:00,2016-11-12 08:10:00,RUS,RUS
273420160,273336810,57.29025143991142,155.58419338460413,2016-01-27 22:00:00,2016-01-28 01:10:00,RUS,RUS
273420160,273336810,57.242563749155195,154.25544142779992,2016-03-03 06:20:00,2016-03-03 11:10:00,RUS,RUS
273420160,273336810,58.66066157413451,156.4052334654203,2016-01-15 15:20:00,2016-01-15 18:40:00,RUS,RUS
273420160,273336810,57.02990055301806,150.5644825450116,2015-04-09 15:10:00,2015-04-09 18:20:00,RUS,RUS
273420160,273416010,57.57074553413644,150.9120267574873,2016-09-17 18:30:00,2016-09-17 21:40:00,RUS,RUS
273420160,273813100,52.737715179360414,154.74228154110193,2016-03-04 22:40:00,2016-03-05 06:40:00,RUS,RUS
273420160,273311650,59.16149698012061,145.36021518092682,2014-12-24 09:50:00,2014-12-24 14:30:00,RUS,RUS
273420160,273370230,56.76587932805597,152.75395248617176,2016-07-07 11:10:00,2016-07-07 16:20:00,RUS,RUS
273420160,273436430,58.893389883698944,148.24829288063503,2016-12-13 19:30:00,2016-12-14 00:50:00,RUS,RUS
273420160,273336810,54.63354042565051,150.42065310860568,2016-03-12 03:10:00,2016-03-12 06:40:00,RUS,RUS
273358980,273890100,50.28401999520191,156.34882412307948,2016-06-20 13:10:00,2016-06-20 21:10:00,RUS,RUS
273358980,273896300,56.193967771118956,148.2443972269236,2016-01-04 20:40:00,2016-01-05 13:40:00,RUS,RUS
273358980,273890710,59.577438128538375,156.42781294658283,2016-04-26 08:10:00,2016-04-26 22:00:00,RUS,RUS
273358980,273437810,58.53468010864418,156.76003397931797,2015-03-26 10:40:00,2015-03-26 13:50:00,RUS,RUS
273358980,273896300,60.10074852407696,165.936247816257,2015-12-12 09:40:00,2015-12-12 14:30:00,RUS,RUS
273358980,273890710,52.56837291252081,155.8815065188966,2016-03-14 07:30:00,2016-03-14 14:20:00,RUS,RUS
273358980,273899100,52.228533205503446,143.54018306449555,2013-10-02 02:30:00,2013-10-02 13:50:00,RUS,RUS
273358980,273448750,62.309896195816144,177.8215320753994,2015-08-09 10:00:00,2015-08-09 13:10:00,RUS,RUS
273358980,273848100,57.861293273990626,147.87067652906924,2016-01-12 04:40:00,2016-01-12 15:20:00,RUS,RUS
273358980,273437810,58.70648650436863,156.385240448596,2016-04-22 09:40:00,2016-04-22 16:10:00,RUS,RUS
273358980,273896300,55.58869822877843,148.32071681722977,2016-02-11 20:30:00,2016-02-12 01:50:00,RUS,RUS
273358980,273896300,56.134318330739546,147.92121079661183,2016-01-04 11:00:00,2016-01-04 16:50:00,RUS,RUS
273358980,273290500,58.79543626527764,143.16499909227406,2016-12-16 09:30:00,2016-12-16 13:10:00,RUS,RUS
273358980,273890710,55.94348370434342,143.09576410345667,2016-04-14 13:30:00,2016-04-14 16:50:00,RUS,RUS
273358980,273896300,60.21648578743276,165.97391223145019,2015-12-11 20:20:00,2015-12-12 10:00:00,RUS,RUS
273358980,273890710,55.96662411487602,143.2888657277478,2016-04-13 14:50:00,2016-04-13 20:50:00,RUS,RUS
273358980,273848100,52.60900252179302,155.80689867471696,2016-03-12 03:30:00,2016-03-12 11:10:00,RUS,RUS
273358980,273896300,52.622643985532854,155.85228361232168,2016-03-11 02:00:00,2016-03-11 08:00:00,RUS,RUS
273358980,273848100,58.429804351045235,147.60048940041327,2016-01-06 10:30:00,2016-01-06 15:20:00,RUS,RUS
273358980,273895300,58.892966835551185,142.97841003293004,2016-12-11 07:50:00,2016-12-11 12:00:00,RUS,RUS
273358980,273437810,58.40249980675426,156.24855561184458,2016-04-23 01:30:00,2016-04-23 10:00:00,RUS,RUS
273358980,273437810,58.656671936763594,156.4102705890307,2016-04-22 09:40:00,2016-04-22 23:00:00,RUS,RUS
273358980,273895300,59.9654857949547,165.9050113856439,2015-12-12 14:30:00,2015-12-12 20:50:00,RUS,RUS
273358980,273890710,52.611287849025004,155.83547912782984,2016-02-03 21:00:00,2016-02-04 12:00:00,RUS,RUS
273358980,273442400,63.433550695626224,179.47113154703453,2015-08-04 08:20:00,2015-08-04 13:40:00,RUS,RUS
273358980,273896300,59.95801211111733,165.90227890120948,2015-12-12 14:30:00,2015-12-12 20:50:00,RUS,RUS
273358980,273896300,60.22683229953124,165.97677430411127,2015-12-11 20:20:00,2015-12-12 01:20:00,RUS,RUS
273358980,273893000,63.429251229464455,179.47036802507958,2015-08-05 22:20:00,2015-08-06 14:40:00,RUS,RUS
273358980,273890710,58.24118466123242,155.20512685216642,2015-03-19 21:10:00,2015-03-20 04:20:00,RUS,RUS
273358980,273896300,56.194734223369885,148.25571489422313,2016-01-05 10:00:00,2016-01-05 13:40:00,RUS,RUS
273358980,273896300,43.86152366815065,146.08997087124553,2015-09-08 09:50:00,2015-09-09 14:30:00,RUS,RUS
273358980,273848100,58.969186436525156,142.636095693627,2016-12-06 04:40:00,2016-12-06 09:20:00,RUS,RUS
273358980,273896300,55.30206990433174,154.93427394632081,2014-02-25 03:40:00,2014-02-27 02:40:00,RUS,RUS
273358980,273290500,58.21229433251842,148.7267744675899,2016-01-09 15:10:00,2016-01-10 01:50:00,RUS,RUS
273358980,273896300,52.62055972198002,155.84955262693873,2016-03-10 22:10:00,2016-03-11 03:00:00,RUS,RUS
273358980,273447080,43.82721922397695,146.1020042681346,2015-04-19 16:00:00,2015-04-19 19:30:00,RUS,RUS
273358980,273890710,55.94299613929222,143.0937491982061,2016-04-14 13:30:00,2016-04-14 19:50:00,RUS,RUS
273358980,273895300,59.89100388187593,165.8719874928305,2015-12-12 20:50:00,2015-12-13 00:50:00,RUS,RUS
273358980,273890710,59.5535325541309,156.43085374394522,2016-04-26 08:10:00,2016-04-26 15:10:00,RUS,RUS
273358980,273890710,52.60159259003724,155.87224541642706,2015-02-05 20:40:00,2015-02-06 18:50:00,RUS,RUS
273358980,273848100,52.58813277720928,155.82019991546156,2016-03-11 15:50:00,2016-03-11 21:20:00,RUS,RUS
273358980,273848100,57.8659436102011,147.86359839257437,2016-01-12 08:50:00,2016-01-12 12:00:00,RUS,RUS
273358980,273873400,56.42135134605549,148.06383546472645,2016-01-13 14:20:00,2016-01-13 20:50:00,RUS,RUS
273358980,273890710,54.44263544170374,150.65977236467512,2016-03-07 10:50:00,2016-03-07 16:00:00,RUS,RUS
273358980,273437810,43.767847128025956,145.98990484768967,2016-06-12 13:30:00,2016-06-13 14:50:00,RUS,RUS
273358980,273442400,63.43299052675087,179.47074670772528,2015-08-04 10:00:00,2015-08-04 13:40:00,RUS,RUS
273358980,273845900,59.03418103740625,142.80330256927576,2016-12-04 10:30:00,2016-12-05 01:00:00,RUS,RUS
273358980,273290500,58.229649709248136,148.81570047373495,2016-01-09 00:40:00,2016-01-10 01:50:00,RUS,RUS
273358980,273437810,58.59603550726727,156.43939625440166,2016-04-22 17:30:00,2016-04-23 01:30:00,RUS,RUS
273358980,273896300,56.1552693142898,147.96518962196836,2016-01-04 17:20:00,2016-01-04 20:40:00,RUS,RUS
273358980,273896300,59.53795088008464,156.52141168565902,2016-04-25 08:30:00,2016-04-25 22:40:00,RUS,RUS
273358980,273290500,58.265176528456486,149.00679650810565,2016-01-08 19:40:00,2016-01-09 01:20:00,RUS,RUS
273358980,273896300,52.62585183052142,155.86264877677485,2016-03-10 05:30:00,2016-03-10 21:20:00,RUS,RUS
273358980,273890100,50.284126965959686,156.34994285519215,2016-06-21 11:50:00,2016-06-21 19:20:00,RUS,RUS
273358980,273896300,52.625885368533524,155.86169736518013,2016-03-10 05:30:00,2016-03-10 21:30:00,RUS,RUS
273358980,273359300,43.79294333205171,146.02028786342822,2013-07-08 01:20:00,2013-07-08 12:50:00,RUS,RUS
273358980,273848100,59.541143279626915,156.05069368680338,2016-04-27 01:00:00,2016-04-27 10:40:00,RUS,RUS
273358980,273359300,57.869170493662764,151.67392323356233,2015-03-28 13:20:00,2015-03-28 18:10:00,RUS,RUS
273358980,273290500,58.898853980498096,143.28606221256524,2016-12-15 01:10:00,2016-12-16 13:10:00,RUS,RUS
